,key,date,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
3785393,HK,2020-04-07,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,21.0,0.0,,,936.0,5.0,,,21.0,931.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-27.0,1.0,-18.0,-35.0,-23.0,17.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,19.072222,16.627778,20.861110999999998,12.9794,,15.685185,80.934653
3785394,HK,2020-04-08,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,25.0,0.0,,,961.0,5.0,,,25.0,956.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-26.0,-3.0,-13.0,-33.0,-19.0,15.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,17737249075.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,20.411111,17.727778,23.222222,0.0508,,13.975309,66.72000799999999
3785395,HK,2020-04-09,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,13.0,0.0,,,974.0,5.0,,,13.0,969.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-24.0,-1.0,-7.0,-27.0,-14.0,12.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,21.311111,18.161111,25.138889000000002,0.0,,14.376543,64.935404
3785396,HK,2020-04-10,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,16.0,0.0,,,990.0,5.0,,,16.0,985.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-28.0,7.0,0.0,-43.0,-58.0,27.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,21.983333,19.283333,24.933332999999998,0.0,,15.932099,68.68799200000001
3785397,HK,2020-04-11,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,11.0,0.0,,,1001.0,5.0,,,11.0,996.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-31.0,-4.0,-21.0,-41.0,-38.0,19.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,21.127778,17.433332999999998,24.533333,0.564444,,18.296295999999998,83.97182
3785398,HK,2020-04-12,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,4.0,0.0,,,1005.0,5.0,,,4.0,1000.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-27.0,-1.0,-9.0,-34.0,-22.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,19.644444,15.138889,24.144444,7.1628,,6.469136,42.679425
3785399,HK,2020-04-13,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,5.0,0.0,,,1010.0,5.0,,,5.0,1005.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-26.0,7.0,13.0,-45.0,-60.0,25.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,19.861110999999998,15.427778,23.877778,0.0,,6.0864199999999995,41.038308
3785400,HK,2020-04-14,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,3.0,0.0,,,1013.0,5.0,,,3.0,1008.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-25.0,-1.0,-10.0,-32.0,-20.0,16.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,19.716667,16.083333,23.283333,0.0,,13.024691,65.58291700000001
3785401,HK,2020-04-15,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,4.0,0.0,,,1017.0,5.0,,,4.0,1012.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-24.0,-4.0,-7.0,-30.0,-17.0,15.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,21.372222,16.588889,25.666667,0.0,,15.148148,68.255349
3785402,HK,2020-04-16,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,1.0,0.0,,,1018.0,5.0,,,1.0,1013.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-24.0,-6.0,-7.0,-29.0,-12.0,12.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,22.677778,18.616667,26.927778000000004,0.0,,18.308642000000003,76.799182
3785403,HK,2020-04-17,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,4.0,0.0,,,1022.0,5.0,,,4.0,1017.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-23.0,-1.0,-10.0,-37.0,-21.0,18.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,23.622222,20.194444,27.261111,0.0,,19.450617,77.306232
3785404,HK,2020-04-18,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,1024.0,5.0,,,2.0,1019.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-26.0,-2.0,-13.0,-31.0,-16.0,14.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,24.116667,21.733333,26.727778000000004,0.0,,20.777778,81.54477800000001
3785405,HK,2020-04-19,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,1026.0,5.0,,,2.0,1021.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-26.0,-5.0,-16.0,-33.0,-19.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,25.538889,22.933332999999998,28.583333000000003,0.0,,22.160494,81.399935
3785406,HK,2020-04-20,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-24.0,-4.0,-11.0,-34.0,-19.0,14.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,26.194444,23.544444,29.966666999999998,0.0,,22.62963,80.809188
3785407,HK,2020-04-21,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,4.0,0.0,,,1030.0,5.0,,,4.0,1025.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-25.0,-6.0,-12.0,-35.0,-19.0,15.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,25.977778,23.527778,28.95,0.1524,,22.685185,81.806214
3785408,HK,2020-04-22,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,4.0,0.0,,,1034.0,5.0,,,4.0,1029.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-29.0,-13.0,-39.0,-38.0,-16.0,15.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,20.5,18.522222,24.833333,4.120444,,18.802469,90.12826899999999
3785409,HK,2020-04-23,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,1036.0,5.0,,,2.0,1031.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-26.0,-8.0,-27.0,-33.0,-9.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,19.677778,17.622222,21.427778,10.103556,,17.32716,86.499813
3785410,HK,2020-04-24,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-25.0,-6.0,-28.0,-36.0,-19.0,18.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,18.338889,16.938889,20.605556,1.2135559999999999,,15.277778,82.717885
3785411,HK,2020-04-25,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,1038.0,5.0,,,2.0,1033.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-23.0,1.0,-18.0,-31.0,-15.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,20.611110999999998,17.538889,22.538889,0.677333,,16.506173,77.625881
3785412,HK,2020-04-26,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-23.0,-2.0,-15.0,-32.0,-17.0,12.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,23.044444,19.4,26.972222,0.4572,,17.518519,71.27193199999999
3785413,HK,2020-04-27,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-22.0,-3.0,-8.0,-34.0,-17.0,14.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,14322225.0,66.67,45039099999.0,14.187114999999999,23.688889,19.894444,27.627778000000003,0.0,,15.481481,60.293314
3785414,HK,2020-04-28,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-22.0,-5.0,-7.0,-33.0,-17.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,24.011111,20.283333,28.261111,0.0,,16.679012,63.438304
3785415,HK,2020-04-29,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,162935.0,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-19.0,-1.0,-5.0,-29.0,-13.0,9.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,23.655556,19.883333,27.827778000000002,0.0,,18.228395000000003,71.437217
3785416,HK,2020-04-30,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-20.0,7.0,15.0,-33.0,-51.0,18.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,24.894444,21.5,28.588889,0.0,,19.444444,72.052122
3785417,HK,2020-05-01,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,1040.0,5.0,,,2.0,1035.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-22.0,7.0,13.0,-40.0,-61.0,25.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,25.555556,22.555556,28.661111,0.0,,21.302469,77.158172
3785418,HK,2020-05-02,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-21.0,5.0,-8.0,-28.0,-16.0,12.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,26.166667,23.522222,29.572221999999996,0.0,,22.067901000000003,78.038248
3785419,HK,2020-05-03,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-22.0,1.0,-13.0,-31.0,-16.0,11.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,27.522221999999996,24.45,31.522221999999996,0.0,,23.277778,77.56659
3785420,HK,2020-05-04,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,1.0,0.0,,,1041.0,5.0,,,1.0,1036.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-21.0,-2.0,-10.0,-31.0,-13.0,12.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,28.038889,25.5,31.794444,0.0,,23.993827,78.925168
3785421,HK,2020-05-05,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-21.0,-3.0,-10.0,-31.0,-12.0,13.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,28.188889,25.733333,31.488889,0.0,,24.228395000000003,79.37096
3785422,HK,2020-05-06,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,-21.0,-2.0,-11.0,-29.0,-9.0,12.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66.67,45039099999.0,14.187114999999999,28.733333000000002,26.427778000000004,31.538889,0.0,,24.91358,80.03454
